Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
Morning1Dorms_c7b8f1c7	Tao	It could be something established to scare us if we're unaccounted for past curfew.	game/script.rpy	766	Tao "[what]"
Morning1Dorms_e1d4925b	Tao	Alice's dolls have eyes everywhere.	game/script.rpy	767	Tao "[what]"
Morning1Dorms_8a3dc8b5	Xander	Seems cruel...	game/script.rpy	768	Xander "[what]"
Morning1Dorms_9fc51900	Xander	Then again... they {i}are{/i} cruel.	game/script.rpy	769	Xander "[what]"
Day1DormsChat1_5e9f8d66	Narrator	The group seems to quiet at that. Melody is the second to leave. You wonder whether you should follow. Time seems to be running out.	game/script.rpy	775	Narrator "[what]"
Morning1DormsXander_b668979d	Xander	Hey... can we do this later? I'm kinda jittery in the morning.	game/script.rpy	793	Xander "[what]"
Morning1DormsXander_4bacafa4	Xander	Didn't realise we were gonna be up {i}this{/i} early.	game/script.rpy	794	Xander "[what]"
Morning1DormsXander_622d98a6	Xander	I thought we'd get a day to just... relax. Ya know, before exams.	game/script.rpy	795	Xander "[what]"
Morning1DormsXander_d1da3ff3	Xander	That's a relief... but it's still gonna continute to our potion exam so I'm kinda nervous.	game/script.rpy	798	Xander "[what]"
Morning1DormsXander_5eca2e90	Xander	In fact... I think I'll head out.	game/script.rpy	800	Xander "[what]"
Morning1DormsAria_a4b9deca	Aria	How are you feeling about everything?	game/script.rpy	805	Aria "[what]"
Morning1DormsAria_84d42d97	Aria	Good... good. Wish I could say the same.	game/script.rpy	808	Aria "[what]"
Morning1DormsAria_9a5750a5	Aria	I'm sort of homesick.	game/script.rpy	809	Aria "[what]"
Morning1DormsAria_e849b589	Aria	As much as I hated the Scholomance... it's weird to have it suddenly change.	game/script.rpy	810	Aria "[what]"
Morning1DormsAria_dc5e269e	Aria	The air's different here. Thinner.	game/script.rpy	811	Aria "[what]"
Morning1DormsAria_90b1c185	Aria	That's probably it.	game/script.rpy	814	Aria "[what]"
Morning1DormsAria_68e8c680	Aria	You and me both.	game/script.rpy	818	Aria "[what]"
Morning1DormsAria_b0ad8197	Aria	I should probably get to the Greenhouse.	game/script.rpy	820	Aria "[what]"
Morning1DormsTao_a304e3b0	Tao	Right...	game/script.rpy	826	Tao "[what]"
Morning1DormsTao_1c821598	Tao	While I'm sure you have something interesting to say...	game/script.rpy	828	Tao "[what]"
Morning1DormsTao_a6f0b3c7	Tao	I engaged.	game/script.rpy	829	Tao "[what]"
Morning1DormsTao_627a6351	Tao	How do you not fall over more often?	game/script.rpy	832	Tao "[what]"
Morning1DormsTao_2b8149de	Tao	Is this necessary?	game/script.rpy	839	Tao "[what]"
Morning1DormsTao_5a45b442	Tao	I'd rather not chat right now.	game/script.rpy	840	Tao "[what]"
Morning1Greenhouse_012a730f	Narrator	You're the last to arrive at the Greenhouse -- a great garden at the centre of the Summit, surrounded on all four sides by hallways and a domed, glass ceiling on top.	game/script.rpy	854	Narrator "[what]"
Morning1Greenhouse_0d963bf2	Narrator	At it's centre, is the Great Mage Tree. An tree said to be enchanted. It's boughs rattle the glass as it sleeps.	game/script.rpy	855	Narrator "[what]"
Morning1Greenhouse_97d94e7d	Narrator	You notice Alice beneath the tree with Aria, the two of them deep in conversation.	game/script.rpy	856	Narrator "[what]"
Morning1Greenhouse_d7b59b02	Narrator	Aice turns to you, counting to see whether all of the students had arrived.	game/script.rpy	857	Narrator "[what]"
Morning1Greenhouse_2942ae67	Narrator	In the light of day, you wonder whether the thing you saw in the sewer last night was real.	game/script.rpy	859	Narrator "[what]"
Morning1Greenhouse_1fdb046b	Narrator	Or whether it was just a dream.	game/script.rpy	860	Narrator "[what]"
Morning1Greenhouse_3ef7cc85	Narrator	She clears her throat.	game/script.rpy	864	Narrator "[what]"
Morning1Greenhouse_3d00b923	Alice	I won't keep you long. I'm sure you have plenty of studying to do.	game/script.rpy	866	Alice "[what]"
Morning1Greenhouse_fa3d78fc	Alice	I've taken the liberty of bringing you all a selection of seeds to plant.	game/script.rpy	867	Alice "[what]"
Morning1Greenhouse_063a3cb3	Alice	You will be using these crops for your potion exam, so please, take good care of them.	game/script.rpy	868	Alice "[what]"
Morning1Greenhouse_def76e77	Narrator	You move over to a table, where a few small sacks of seeds sit.	game/script.rpy	870	Narrator "[what]"
Morning1Greenhouse_15e2c7a8	Narrator	You pluck the seeds from the table and feel it weighed in your hand.	game/script.rpy	876	Narrator "[what]"
Morning1Greenhouse_5f65fd18	Narrator	Very quickly, you become aware that these seeds are magical. Not only from the way they feel like electricity on your skin...	game/script.rpy	877	Narrator "[what]"
Morning1Greenhouse_26b26b07	Narrator	...but also from the smell of honey that washes over you.	game/script.rpy	878	Narrator "[what]"
Morning1Greenhouse_4d95e94e	Narrator	This one's sickly sweet.	game/script.rpy	879	Narrator "[what]"
Morning1Greenhouse_e84f9505	Alice	We've given you a small plot to work with. Try not to overcrowd the area.	game/script.rpy	881	Alice "[what]"
Morning1Greenhouse_9237e82d	Alice	Allow for two plants, at a most -- that's our recommendation.	game/script.rpy	882	Alice "[what]"
Morning1Greenhouse_ecaa2aa4	Alice	We've labelled the seeds -- you should know what sort of care they require.	game/script.rpy	883	Alice "[what]"
Morning1Greenhouse_b792808c	Alice	If not... well consider it part of the test.	game/script.rpy	884	Alice "[what]"
Morning1Greenhouse_763e2a5e	Alice	I've taken the liberty of asking Miss Aria to avoid tending to your flowers. If you allow her to do so, both of you will be given a fail on your Potion exam.	game/script.rpy	885	Alice "[what]"
Morning1Greenhouse_4650903a	Narrator	You notice Aria looking uncomfortable, her fingers clasping the frills of her dress.	game/script.rpy	887	Narrator "[what]"
Morning1Greenhouse_61618a19	Narrator	Melody is already planting, while Xander looks over the seeds he's already unbagged like a child counting pennies.	game/script.rpy	888	Narrator "[what]"
Morning1Greenhouse_91e58c96	Narrator	Rex seems oblivious to what's going on. Instead focusing his attention on the ceiling -- as though he could break the sky open with a glare.	game/script.rpy	889	Narrator "[what]"
Morning1Greenhouse_07479e2f	Narrator	One at a time, Tao lifts the seeds, looking over them against the strong morning light.	game/script.rpy	890	Narrator "[what]"
Morning1Greenhouse_81ef8dcd	Narrator	You become aware, as the light hits you, that after this you won't see everyone in the same room apart from during exams...	game/script.rpy	891	Narrator "[what]"
Morning1Greenhouse_13197ce0	Narrator	...and during the night in the dorms.	game/script.rpy	892	Narrator "[what]"
Morning1Greenhouse_a7d9b77a	Narrator	You wonder what you should do.	game/script.rpy	893	Narrator "[what]"
BSID1GH_627ca464	Narrator	You pour the sack out onto your hand.	game/script.rpy	927	Narrator "[what]"
BSID1GH_6dbc6ce6	Narrator	You expected them to be labelled, or at least seperated.	game/script.rpy	928	Narrator "[what]"
BSID1GH_9326e1e8	Narrator	But it seems that whoever assembled them, mixed them all together in one.	game/script.rpy	929	Narrator "[what]"
BSID1GH_fb99ec7f	Narrator	With the seeds, comes a rolled up bit of paper that as you unfurl reveals a few names.	game/script.rpy	930	Narrator "[what]"
BSID1GH_beedf113	Narrator	- {b}Winged Jasmine{/b}: A magical flower you remember from your days at the Scholomance. You can't remember it's applications, or which seed it is, but you remember it.	game/script.rpy	933	Narrator "[what]"
BSID1GH_c0596e1a	Narrator	- {b}Snapjaw Orchid{/b}: You don't recognize it.	game/script.rpy	934	Narrator "[what]"
BSID1GH_01b35295	Narrator	- {b}Moon Melon{/b}: You don't recognize it.	game/script.rpy	935	Narrator "[what]"
BSID1GH_013a1bca	Narrator	- {b}Sanguine Lily{/b}: You remember that that one is incredibly difficult to manage.	game/script.rpy	936	Narrator "[what]"
BSID1GH_17b457dc	Narrator	Have you always been this ill-prepared? You wonder.	game/script.rpy	939	Narrator "[what]"
BSID1GH_c8c31769	Narrator	You place the seeds back in the sack.	game/script.rpy	940	Narrator "[what]"
BSID1GH2_d4c74785	Narrator	Alice's mood seems to shift as you approach, a stressed expression melting away.	game/script.rpy	946	Narrator "[what]"
BSID1GH2_801f5978	Narrator	You wonder whether she's feigning it.	game/script.rpy	947	Narrator "[what]"
BSID1GH2_e06d0d47	Alice	Pupil, what do you need help with?	game/script.rpy	949	Alice "[what]"
BSID1GH2_3fd5bd6d	Alice	That's between Aria and I.	game/script.rpy	952	Alice "[what]"
BSID1GH2_cbd9ac99	Alice	That's not what I {i}wanted{/i}.	game/script.rpy	955	Alice "[what]"
BSID1GH2_1cf1f477	Narrator	Alice seems genuinely saddened.	game/script.rpy	957	Narrator "[what]"
BSID1GH2_f4f47fc1	Alice	It's for her own good. Know that.	game/script.rpy	959	Alice "[what]"
BSID1GH2_f3937010	Alice	I'm not permitted to help you anymore than I already have.	game/script.rpy	965	Alice "[what]"
BSID1GH2_413f25ef	Alice	If you're struggling to understand which seed is which and the care they need, perhaps the library should be your next stop.	game/script.rpy	966	Alice "[what]"
BSID1GH2_075ec7b5	Alice	In the sewers...	game/script.rpy	970	Alice "[what]"
BSID1GH2_071d5a0a	Alice	I doubt that.	game/script.rpy	971	Alice "[what]"
BSID1GH2_69e63703	Alice	None of my dolls leave the grounds. That's too many things to keep track of. Are you sure that you saw one? It just seems... unlikely.	game/script.rpy	972	Alice "[what]"
BSID1GH2_7fc26b63	Alice	I'll talk to Eileen. I recommend you don't leave the grounds or engage with it.	game/script.rpy	975	Alice "[what]"
BSID1GH2_f8a1eb70	Alice	You're under a lot of stress. Take care of yourself, pupil.	game/script.rpy	978	Alice "[what]"
BSID1GH3_f703b6b9	Narrator	Melody smiles as you approach.	game/script.rpy	988	Narrator "[what]"
BSID1GH3_2c4b8c3f	Narrator	As you reach her, she plants the last of her seeds.	game/script.rpy	989	Narrator "[what]"
BSID1GH3_25cb2a02	Melody	Oh, hi.	game/script.rpy	991	Melody "[what]"
BSID1GH3_6311a37e	Melody	Do you need something?	game/script.rpy	992	Melody "[what]"
BSID1GH3_b02889c6	Melody	With planting?	game/script.rpy	995	Melody "[what]"
BSID1GH3_c5884d77	Melody	I {i}would{/i} but I'm pretty sure Alice will get mad at the both of us.	game/script.rpy	996	Melody "[what]"
BSID1GH3_b95246e5	Melody	From what I understand, though, try and not plant the one with the obscure sounding name.	game/script.rpy	997	Melody "[what]"
BSID1GH3_dfdf039a	Melody	I think that one's carnivorous.	game/script.rpy	998	Melody "[what]"
BSID1GH3_72d2c840	Melody	Lest you become it's next meal...	game/script.rpy	1000	Melody "[what]"
BSID1GH3_c7d6d680	Melody	I'm sure it makes some great potions, though.	game/script.rpy	1002	Melody "[what]"
BSID1GH3_7fac0092	Narrator	She looks back at the seeds, beginning to place her fingers thoughtfully on each little mound.	game/script.rpy	1004	Narrator "[what]"
BSID1GH3_1e42701d	Narrator	You can't help but wonder if she's casting some sort of spell on them.	game/script.rpy	1005	Narrator "[what]"
BSID1GH3_2e1919d3	Narrator	Perhaps you should do something else...	game/script.rpy	1006	Narrator "[what]"
BSID1GH4_627c596b	Narrator	Aria is kneeling with her seeds as you approach. She barely notices you as you stand beside her.	game/script.rpy	1018	Narrator "[what]"
BSID1GH4_24734349	Narrator	Even when she doesn't know she's being percieved, she still glows.	game/script.rpy	1023	Narrator "[what]"
BSID1GH4_a8839a6d	Narrator	As though the magic inside her pricks through her skin. Like a million needles.	game/script.rpy	1024	Narrator "[what]"
BSID1GH4_c2789812	Narrator	Glowing. Shimmering.	game/script.rpy	1025	Narrator "[what]"
BSID1GH4_1d3a1025	Aria	Oh, hello.	game/script.rpy	1029	Aria "[what]"
BSID1GH4_6e9d1c0b	Narrator	Now that you are closer, you notice the intricate patterns forming along Aria's seeds.	game/script.rpy	1032	Narrator "[what]"
BSID1GH4_413f8ad0	Narrator	It's as though each one is forming it's own extra shell. A blanket of magic, weaving itself.	game/script.rpy	1033	Narrator "[what]"
BSID1GH4_3c10cffa	Aria	I don't know.	game/script.rpy	1037	Aria "[what]"
BSID1GH4_25d303df	Narrator	You can tell she's telling the truth.	game/script.rpy	1039	Narrator "[what]"
BSID1GH4_b556f825	Aria	Things happen when I get emotional.	game/script.rpy	1041	Aria "[what]"
BSID1GH4_e1a328fa	Aria	It's just a feeling. It'll pass.	game/script.rpy	1045	Aria "[what]"
BSID1GH4_168e0c36	Aria	Something about this place... it's beautiful but I can't help but feel...	game/script.rpy	1046	Aria "[what]"
BSID1GH4_6da52ff1	Aria	Muted. Like someone's sucked the air out from around me.	game/script.rpy	1047	Aria "[what]"
BSID1GH4_7b344755	Aria	I know you noticed Alice speaking to me.	game/script.rpy	1048	Aria "[what]"
BSID1GH4_7c1e7bea	Aria	It wasn't her. I think she was just checking on me.	game/script.rpy	1049	Aria "[what]"
BSID1GH4_536e554c	Aria	Like you are...	game/script.rpy	1050	Aria "[what]"
BSID1GH4_08add17c	Aria	Hmm.	game/script.rpy	1053	Aria "[what]"
BSID1GH4_8a8c0895	Aria	I guess so.	game/script.rpy	1057	Aria "[what]"
BSID1GH4_51c24cc9	Aria	I wouldn't know, to tell the truth.	game/script.rpy	1058	Aria "[what]"
BSID1GH4_cfd98995	Aria	Other than my dormmate, I don't really get the chance to talk at the Scholomance.	game/script.rpy	1059	Aria "[what]"
BSID1GH4_cda0fe18	Aria	Did you want something? I don't want to keep you.	game/script.rpy	1062	Aria "[what]"
BSID1GH4_9e134848	Aria	They're just seeds. I don't know how else to explain them.	game/script.rpy	1066	Aria "[what]"
BSID1GH4_c1e23ba5	Aria	I know things about them... implicitly.	game/script.rpy	1067	Aria "[what]"
BSID1GH4_47792156	Aria	It isn't something I can teach or show you.	game/script.rpy	1068	Aria "[what]"
BSID1GH4_9dca8815	Aria	Just know, that seeds are potential. They can become anything.	game/script.rpy	1069	Aria "[what]"
BSID1GH4_93946ac4	Aria	You'll see. Just plant them.	game/script.rpy	1072	Aria "[what]"
BSID1GH4_5902df52	Aria	I'm here if you need me.	game/script.rpy	1081	Aria "[what]"
